title,text,author,source,lineCount,avgChar,attribution
ON A GIRDLE,"That which her slender waist confined
Shall now my joyful temples bind:
No monarch but would give his crown
His arms might do what this has done.

It was my Heaven's extremest sphere,
The pale which held that lovely deer:
My joy, my grief, my hope, my love
Did all within this circle move.

A narrow compass! and yet there
Dwelt all that's good, and all that's fair:
Give me but what this ribband bound,
Take all the rest the Sun goes round.",E. WALLER.,Golden Treasury,14.0,30.642857142857142,
,"Love not me for comely grace,
For my pleasing eye or face,
Nor for any outward part,
No, nor for a constant heart,—
For these may fail, or turn to ill,
So thou and I shall sever:
Keep, therefore, a true woman's eye,
And love me still, but know not why—
So hast thou the same reason still
To doat upon me ever!",ANON.,Golden Treasury,10.0,30.1,
,"Not, Celia, that I juster am
Or better than the rest;
For I would change each hour, like them,
Were not my heart at rest.

But I am tied to very thee
By every thought I have;
Thy face I only care to see,
Thy heart I only crave.

All that in woman is adored
In thy dear self I find—
For the whole sex can but afford
The handsome and the kind.

Why then should I seek further store,
And still make love anew?
When change itself can give no more,
'Tis easy to be true.",SIR C. SEDLEY.,Golden Treasury,19.0,23.57894736842105,
ENCOURAGEMENTS TO A LOVER,"Why so pale and wan, fond lover?
Prythee, why so pale?
Will, if looking well can't move her,
Looking ill prevail?
Prythee, why so pale?

Why so dull and mute, young sinner?
Prythee, why so mute?
Will, when speaking well can't win her,
Saying nothing do't?
Prythee, why so mute?

Quit, quit for shame! This will not move,
This cannot take her;
If of herself she will not love,
Nothing can make her:
The D——l take her!",SIR J. SUCKLING.,Golden Treasury,17.0,23.58823529411765,
ODE WRITTEN IN MDCCXLVI,"How sleep the brave, who sink to rest
By all their Country's wishes blest!
When Spring, with dewy fingers cold,
Returns to deck their hallow'd mould,
She there shall dress a sweeter sod
Than Fancy's feet have ever trod.

By fairy hands their knell is rung,
By forms unseen their dirge is sung:
There Honour comes, a pilgrim gray,
To bless the turf that wraps their clay,
And Freedom shall awhile repair
To dwell a weeping hermit, there!",W. COLLINS.,Golden Treasury,13.0,32.69230769230769,
LAMENT FOR CULLODEN,"The lovely lass o' Inverness,
Nae joy nor pleasure can she see;
For e'en and morn she cries, Alas!
And aye the saut tear blink's her ee:
Drumossie moor—Drumossie day—
A waefu' day it was to me!
For there I lost my father dear,
My father dear, and brethren three.

Their winding-sheet the bluidy clay,
Their graves are growing green to see:
And by them lies the dearest lad
That ever blest a woman's ee!
Now wae to thee, thou cruel lord,
A bluidy man I trow thou be;
For mony a heart thou hast made sair
That ne'er did wrong to thine or thee.",R. BURNS.,Golden Treasury,17.0,30.94117647058824,
A FAREWELL,"Go fetch to me a pint o' wine,
And fill it in a silver tassie;
That I may drink before I go
A service to my bonnie lassie:
The boat rocks at the pier of Leith,
Fu' loud the wind blaws frae the Ferry,
The ship rides by the Berwick-law,
And I maun leave my bonnie Mary.

The trumpets sound, the banners fly,
The glittering spears are rankéd ready;
The shouts o' war are heard afar,
The battle closes thick and bloody;
But it's not the roar o' sea or shore
Wad make me langer wish to tarry;
Nor shouts o' war that's heard afar—
It's leaving thee, my bonnie Mary.",R. BURNS.,Golden Treasury,17.0,32.0,
TO A YOUNG LADY,"Sweet stream, that winds through yonder glade,
Apt emblem of a virtuous maid—
Silent and chaste she steals along,
Far from the world's gay busy throng:
With gentle yet prevailing force,
Intent upon her destined course;
Graceful and useful all she does,
Blessing and blest where'er she goes;
Pure-bosom'd as that watery glass,
And Heaven reflected in her face.",W. COWPER.,Golden Treasury,10.0,35.1,
THE SLEEPING BEAUTY,"Sleep on, and dream of Heaven awhile—
Tho' shut so close thy laughing eyes,
Thy rosy lips still wear a smile
And move, and breathe delicious sighs!

Ah, now soft blushes tinge her cheeks
And mantle o'er her neck of snow:
Ah, now she murmurs, now she speaks
What most I wish—and fear to know!

She starts, she trembles, and she weeps!
Her fair hands folded on her breast:
—And now, how like a saint she sleeps!
A seraph in the realms of rest!

Sleep on secure! Above controul
Thy thoughts belong to Heaven and thee:
And may the secret of thy soul
Remain within its sanctuary!",S. ROGERS.,Golden Treasury,19.0,29.31578947368421,
,"For ever, Fortune, wilt thou prove
An unrelenting foe to Love,
And when we meet a mutual heart
Come in between, and bid us part?

Bid us sigh on from day to day,
And wish and wish the soul away;
Till youth and genial years are flown,
And all the life of life is gone?

But busy, busy, still art thou,
To bind the loveless joyless vow,
The heart from pleasure to delude,
To join the gentle to the rude.

For once, O Fortune, hear my prayer,
And I absolve thy future care;
All other blessings I resign,
Make but the dear Amanda mine.",J. THOMSON.,Golden Treasury,19.0,27.05263157894737,
,"The merchant, to secure his treasure,
Conveys it in a borrow'd name:
Euphelia serves to grace my measure,
But Cloe is my real flame.

My softest verse, my darling lyre
Upon Euphelia's toilet lay—
When Cloe noted her desire
That I should sing, that I should play.

My lyre I tune, my voice I raise,
But with my numbers mix my sighs:
And whilst I sing Euphelia's praise,
I fix my soul on Cloe's eyes.

Fair Cloe blush'd: Euphelia frown'd:
I sung, and gazed; I play'd, and trembled:
And Venus to the Loves around
Remark'd how ill we all dissembled.",M. PRIOR,Golden Treasury,19.0,27.789473684210527,
,"When lovely woman stoops to folly
And finds too late that men betray,—
What charm can soothe her melancholy,
What art can wash her guilt away?

The only art her guilt to cover,
To hide her shame from every eye,
To give repentance to her lover
And wring his bosom, is—to die.",O. GOLDSMITH,Golden Treasury,9.0,29.666666666666668,
A WISH,"Mine be a cot beside the hill;
A bee-hive's hum shall sooth my ear;
A willowy brook that turns a mill,
With many a fall shall linger near.

The swallow, oft, beneath my thatch
Shall twitter from her clay-built nest;
Oft shall the pilgrim lift the latch,
And share my meal, a welcome guest.

Around my ivied porch shall spring
Each fragrant flower that drinks the dew;
And Lucy, at her wheel, shall sing
In russet-gown and apron blue.

The village-church among the trees,
Where first our marriage-vows were given,
With merry peals shall swell the breeze
And point with taper spire to Heaven.",S. ROGERS.,Golden Treasury,19.0,30.157894736842103,
,"O my Luve's like a red, red rose
That's newly sprung in June:
O my Luve's like the melodie
That's sweetly play'd in tune.

As fair art thou, my bonnie lass,
So deep in luve am I:
And I will luve thee still, my dear,
Till a' the seas gang dry:

Till a' the seas gang dry, my Dear,
And the rocks melt wi' the sun;
I will luve thee still, my dear,
While the sands o' life shall run.

And fare thee weel, my only Luve!
And fare thee weel a while!
And I will come again, my Luve
Tho' it were ten thousand mile.",R. BURNS.,Golden Treasury,19.0,25.68421052631579,
JOHN ANDERSON,"John Anderson my jo, John,
When we were first acquent
Your locks were like the raven,
Your bonnie brow was brent;
But now your brow is bald, John,
Your locks are like the snow;
But blessings on your frosty pow,
John Anderson my jo.

John Anderson my jo, John,
We clamb the hill thegither,
And mony a canty day, John,
We've had wi' ane anither:
Now we maun totter down, John,
But hand in hand we'll go,
And sleep thegither at the foot,
John Anderson my jo.",R. BURNS.,Golden Treasury,17.0,25.88235294117647,
TO MARY UNWIN,"Mary! I want a lyre with other strings,
Such aid from heaven as some have feign'd they drew,
An eloquence scarce given to mortals, new
And undebased by praise of meaner things,

That ere through age or woe I shed my wings
I may record thy worth with honour due,
In verse as musical as thou art true
And that immortalizes whom it sings:—

But thou hast little need. There is a Book
By seraphs writ with beams of heavenly light,
On which the eyes of God not rarely look,

A chronicle of actions just and bright—
There all thy deeds, my faithful Mary, shine;
And since, thou own'st that praise, I spare thee mine.",W. COWPER.,Golden Treasury,17.0,35.0,
,"Life! I know not what thou art,
But know that thou and I must part;
And when, or how, or where we met
I own to me's a secret yet.

Life! we've been long together
Through pleasant and through cloudy weather;
'Tis hard to part when friends are dear—
Perhaps 'twill cost a sigh, a tear;
—Then steal away, give little warning,
Choose thine own time;
Say not Good Night,—but in some brighter clime
Bid me Good Morning.",A L. BARBAULD,Golden Treasury,13.0,30.923076923076923,
ON FIRST LOOKING INTO CHAPMAN'S HOMER,"Much have I travell'd in the realms of gold
And many goodly states and kingdoms seen;
Round many western islands have I been
Which bards in fealty to Apollo hold.

Oft of one wide expanse had I been told
That deep-brow'd Homer ruled as his demesne:
Yet did I never breathe its pure serene
Till I heard Chapman speak out loud and bold:

—Then felt I like some watcher of the skies
When a new planet swims into his ken;
Or like stout Cortez, when with eagle eyes

He stared at the Pacific—and all his men
Look'd at each other with a wild surmise—
Silent, upon a peak in Darien.",J. KEATS.,Golden Treasury,17.0,32.94117647058823,
,"There be none of Beauty's daughters
With a magic like Thee;
And like music on the waters
Is thy sweet voice to me:
When, as if its sound were causing
The charméd ocean's pausing,
The waves lie still and gleaming,
And the lull'd winds seem dreaming
And the midnight moon is weaving
Her bright chain o'er the deep,
Whose breast is gently heaving,
As an infant's asleep:
So the spirit bows before thee
To listen and adore thee;
With a full but soft emotion,
Like the swell of Summer's ocean.",LORD BYRON.,Golden Treasury,16.0,29.625,
,"She is not fair to outward view
As many maidens be;
Her loveliness I never knew
Until she smiled on me.
O then I saw her eye was bright,
A well of love, a spring of light.

But now her looks are coy and cold,
To mine they ne'er reply,
And yet I cease not to behold
The love-light in her eye:
Her very frowns are fairer far
Than smiles of other maidens are.",H. COLERIDGE,Golden Treasury,13.0,26.53846153846154,
,"I fear thy kisses, gentle maiden;
Thou needest not fear mine;
My spirit is too deeply laden
Ever to burthen thine.

I fear thy mien, thy tones, thy motion;
Thou needest not fear mine;
Innocent is the heart's devotion
With which I worship thine.",P.B. SHELLEY.,Golden Treasury,9.0,26.33333333333333,
